Requête,execution_time_s,puissance_moyenne_W,energy_consumed_J,SELECT(n),SELECTION,JOIN(n),FILTER(1ou 0),UNION(n ou 0),ORDER BY(1ou 0),GROUP BY(1ou 0),LIMIT/OFFSET(1ou 0)
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8338.edu>  .
}",0.1534,66.426,6.6426,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University9688.edu>  .
}",0.1508,71.678,7.1678,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8950.edu>  .
}",0.1508,67.193,6.7193,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8564.edu>  .
}",0.151,71.928,7.1928,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University3105.edu>  .
}",0.1507,67.355,6.7355,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8143.edu>  .
}",0.1518,79.141,7.9141,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University2582.edu>  .
}",0.15,63.782,6.3782,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University6673.edu>  .
}",0.1529,78.1,7.81,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University9727.edu>  .
}",0.1516,69.051,6.9051,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University1618.edu>  .
}",0.1519,79.22,7.922,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University4329.edu>  .
}",0.15,64.393,6.4393,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University9549.edu>  .
}",0.1523,70.848,7.0848,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8333.edu>  .
}",0.1506,67.694,6.7694,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University4031.edu>  .
}",0.1531,77.946,7.7946,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8527.edu>  .
}",0.1509,65.331,6.5331,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University1911.edu>  .
}",0.1528,71.589,7.1589,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University3240.edu>  .
}",0.1509,70.969,7.0969,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University2064.edu>  .
}",0.1524,69.025,6.9025,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University7555.edu>  .
}",0.15,70.824,7.0824,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University183.edu>  .
}",0.1528,70.923,7.0923,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University7183.edu>  .
}",0.151,70.788,7.0788,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University7379.edu>  .
}",0.1521,71.136,7.1136,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University3671.edu>  .
}",0.1517,80.939,8.0939,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University4318.edu>  .
}",0.1526,67.722,6.7722,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University1471.edu>  .
}",0.1509,80.049,8.0049,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University4203.edu>  .
}",0.1522,67.879,6.7879,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University6785.edu>  .
}",0.1531,77.306,7.7306,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8011.edu>  .
}",0.1515,87.611,8.7611,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University2370.edu>  .
}",0.1515,132.368,13.2368,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University6882.edu>  .
}",0.1518,62.54,6.254,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University3069.edu>  .
}",0.1524,73.245,7.3245,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University9852.edu>  .
}",0.1511,67.275,6.7275,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8229.edu>  .
}",0.1517,96.001,9.6001,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8835.edu>  .
}",0.1499,68.056,6.8056,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University3266.edu>  .
}",0.1532,73.127,7.3127,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8887.edu>  .
}",0.1509,67.119,6.7119,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University7958.edu>  .
}",0.1526,75.871,7.5871,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University7819.edu>  .
}",0.1507,68.813,6.8813,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University4903.edu>  .
}",0.1526,76.001,7.6001,3,3,2,0,0,0,0,0
"SELECT ?X ?Y ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#UndergraduateStudent> .
	?Y <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf> ?Y .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Z .
	?Y <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University1727.edu>  .
}",0.1531,72.278,7.2278,3,3,2,0,0,0,0,0
